fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,Amazon,Decathlon,Deporvillage,precio_competencia,descuento_porcentaje,ratio_precio,año,mes,dia,dia_semana,fin_de_semana,semana_año,trimestre,inicio_mes,fin_mes,es_festivo,es_blackfriday,es_cybermonday,es_laborable
2021-11-11,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,4,130.84,523.36,124.21,106.66,117.79,116.22000000000001,0.6461538461538489,1.1257959043193941,2021,11,11,3,0,45,4,0,0,0,0,0,1
2021-11-11,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.55,20.55,19.79,18.9,19.12,19.27,2.7500000000000036,1.0664244940321743,2021,11,11,3,0,45,4,0,0,0,0,0,1
2021-11-11,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.67,35.67,35.38,31.71,34.19,33.76,1.914285714285719,1.0565758293838863,2021,11,11,3,0,45,4,0,0,0,0,0,1
2021-11-11,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,50.56,50.56,47.59,45.64,48.58,47.27,1.1200000000000045,1.069600169240533,2021,11,11,3,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,112.34,1235.74,84.4,106.98,94.34,95.24000000000001,-2.313043478260867,1.1795464090718184,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,9,133.94,1205.46,112.89,108.8,116.26,112.64999999999999,-0.7851851851851869,1.1889924545051043,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,83.07,249.21,88.79,76.07,89.75,84.87,-2.2705882352941256,0.9787910922587485,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,73.07,219.21,70.93,66.01,71.71,69.55,-2.5733333333333426,1.0506110711718188,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,34.12,102.36,33.37,32.69,36.03,34.03,-2.514285714285722,1.002644725242433,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,65.66,131.32,66.76,59.67,66.28,64.23666666666666,1.0153846153846102,1.0221576462041408,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,70.75,212.25,67.83,60.78,73.3,67.30333333333334,1.0714285714285714,1.0512109355653507,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,63.09,126.18,69.8,58.16,65.23,64.39666666666666,-2.9384615384615334,0.9797090946736375,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,403.27,806.54,367.95,323.03,347.45,346.1433333333334,0.8174999999999955,1.1650376048457767,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,178.92,357.84,175.13,148.5,163.92,162.51666666666665,2.2399999999999927,1.1009332376166547,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,45.6,182.4,41.69,40.18,45.15,42.34,1.3333333333333366,1.076995748700992,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,53.82,161.46,60.31,52.34,56.64,56.43000000000001,-2.1454545454545446,0.9537480063795852,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.27,72.81,25.99,22.16,25.73,24.626666666666665,-2.9200000000000017,0.9855170546832702,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.97,119.91,41.72,36.92,39.72,39.45333333333333,-0.07500000000000284,1.0130956404190605,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,150.69,452.07,133.66,142.66,132.17,136.16333333333333,0.4599999999999985,1.106685598178658,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,841.41,2524.23,726.65,714.12,767.57,736.1133333333333,1.374698795180719,1.143044096470652,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,95.87,191.74,88.93,85.79,93.46,89.39333333333333,0.9157894736842153,1.0724513386531436,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.71,139.42,74.37,64.43,67.04,68.61333333333334,-0.4142857142857232,1.015983287990672,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,111.14,222.28,106.63,102.97,107.05,105.55,1.0363636363636368,1.0529606821411654,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,81.39,162.78,75.01,72.67,82.16,76.61333333333333,1.737500000000001,1.0623477201531502,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,5,129.58,647.9,124.97,108.43,119.21,117.53666666666668,-0.32307692307691344,1.1024644791696208,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.43,40.86,18.78,18.47,21.03,19.426666666666666,2.1499999999999986,1.0516472203157172,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.87,35.87,36.67,31.43,34.78,34.29333333333333,2.485714285714278,1.0459758942457231,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-12,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,50.25,50.25,47.2,45.25,49.82,47.42333333333334,0.5,1.0596049764532227,2021,11,12,4,0,45,4,0,0,0,0,0,1
2021-11-13,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,17,114.11,1939.87,83.03,109.83,98.29,97.05000000000001,-0.7739130434782614,1.175785677485832,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,136.53,1911.42,111.85,110.71,118.23,113.59666666666668,1.1333333333333342,1.2018838580944275,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,84.36,253.08,83.88,80.77,82.03,82.22666666666666,-0.7529411764705889,1.0259445435381873,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,73.39,220.17,74.72,67.28,74.72,72.24,-2.1466666666666656,1.015919158361019,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.82,107.46,35.07,31.97,33.95,33.663333333333334,2.342857142857144,1.0640657490840677,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,63.15,189.45,60.01,56.57,61.65,59.41,-2.8461538461538485,1.0629523649217303,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,70.61,141.22,75.18,60.71,72.57,69.48666666666666,0.8714285714285706,1.0161661709680514,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,63.33,189.99,64.55,57.74,69.06,63.78333333333333,-2.569230769230772,0.9928926051737653,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,3,397.83,1193.49,369.51,326.4,353.96,349.95666666666665,-0.542500000000004,1.1367978892624802,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,176.11,352.22,177.08,147.53,163.3,162.63666666666668,0.6342857142857221,1.0828431473017563,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,5,44.63,223.15,46.59,42.07,47.16,45.27333333333333,-0.8222222222222165,0.9857900161979091,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,53.81,215.24,53.56,49.51,52.64,51.90333333333333,-2.1636363636363596,1.0367349560079637,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.98,99.92,24.74,22.5,26.5,24.58,-0.0799999999999983,1.016273393002441,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,41.11,123.33,39.09,35.54,39.6,38.07666666666666,2.7749999999999986,1.0796638361201087,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,148.96,595.84,135.41,145.13,127.4,135.98,-0.693333333333328,1.0954552140020593,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,806.26,3225.04,743.11,709.57,773.92,742.1999999999999,-2.8602409638554227,1.0863109673942335,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,96.46,192.92,98.71,85.22,99.67,94.53333333333335,1.5368421052631513,1.0203808180535965,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,71.68,143.36,73.78,65.04,71.65,70.15666666666667,2.4000000000000097,1.021713308309973,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,107.47,214.94,113.01,102.11,112.03,109.05,-2.300000000000001,0.9855112333791839,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,81.86,163.72,84.65,75.33,82.66,80.88000000000001,2.3249999999999993,1.0121167161226508,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,5,130.8,654.0,127.69,107.78,118.1,117.85666666666667,0.6153846153846242,1.1098226659501655,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,19.81,19.81,21.24,17.26,19.42,19.30666666666667,-0.9500000000000064,1.0260704419889501,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,35.09,70.18,34.41,31.96,34.01,33.46,0.2571428571428669,1.048714883442917,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-13,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,50.13,50.13,52.31,46.92,53.52,50.916666666666664,0.2600000000000051,0.9845499181669395,2021,11,13,5,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,9,116.81,1051.29,84.78,108.5,97.62,96.96666666666665,1.5739130434782627,1.2046407700240633,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,12,133.4,1600.8,113.58,111.14,116.89,113.87,-1.185185185185181,1.1715113726178976,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,2,83.77,167.54,91.43,79.91,82.77,84.70333333333333,-1.4470588235294164,0.9889811498957144,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,2,77.1,154.2,74.58,67.82,74.99,72.46333333333332,2.7999999999999923,1.0639863839183035,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.12,105.36,35.06,33.51,34.31,34.29333333333333,0.34285714285713553,1.0241057542768275,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,63.59,127.18,58.94,57.06,65.97,60.656666666666666,-2.1692307692307637,1.048359619717536,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,69.76,139.52,64.07,65.69,69.54,66.43333333333334,-0.34285714285713553,1.050075263421977,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,64.62,193.86,63.31,58.71,67.81,63.27666666666667,-0.5846153846153777,1.0212295211505031,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,411.85,823.7,366.94,324.18,351.18,347.43333333333334,2.9625000000000057,1.185407272378394,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,175.73,351.46,174.3,149.82,162.81,162.31,0.41714285714285126,1.082681288891627,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,45.33,135.99,41.4,41.29,46.42,43.03666666666667,0.7333333333333295,1.0532878940438386,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,53.48,160.44,52.52,50.59,59.16,54.09,-2.763636363636369,0.9887224995378072,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.96,74.88,25.97,21.79,24.95,24.236666666666665,-0.1599999999999966,1.0298445880896714,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,41.11,123.33,37.72,37.94,41.92,39.193333333333335,2.7749999999999986,1.0489028746385438,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,153.69,461.07,131.93,144.52,129.47,135.3066666666667,2.4599999999999986,1.1358642096964917,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,848.42,2545.26,730.65,702.38,770.63,734.5533333333333,2.21927710843373,1.1550148389497472,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,92.89,185.78,98.98,81.88,96.76,92.54,-2.2210526315789467,1.0037821482602118,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,71.24,142.48,68.08,64.18,65.7,65.98666666666666,1.771428571428564,1.0796120428369367,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,108.52,217.04,113.53,98.99,109.79,107.43666666666667,-1.3454545454545492,1.0100834600229591,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,82.31,164.62,83.12,73.58,78.99,78.56333333333333,2.887500000000003,1.0476897619754764,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,5,129.87,649.35,123.98,108.46,121.44,117.96,-0.09999999999999651,1.1009664292980672,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.85,39.7,19.3,18.04,19.63,18.99,-0.7499999999999929,1.0452869931542919,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.55,34.55,34.45,32.88,36.96,34.76333333333334,-1.2857142857142938,0.9938632658931821,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-14,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,49.66,49.66,51.61,44.09,50.46,48.72,-0.6800000000000068,1.0192939244663382,2021,11,14,6,1,45,4,0,0,0,0,0,0
2021-11-15,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,12,115.08,1380.96,82.35,110.19,93.85,95.46333333333332,0.06956521739130286,1.2054890184713154,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,8,137.96,1103.68,114.52,107.7,119.23,113.81666666666666,2.1925925925925984,1.2121247620442233,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,87.45,262.35,90.87,81.94,85.1,85.96999999999998,2.882352941176474,1.0172153076654649,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,2,76.19,152.38,72.67,72.69,75.37,73.57666666666667,1.5866666666666636,1.0355185067729804,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.15,105.45,34.9,31.3,35.99,34.06333333333333,0.4285714285714245,1.031901360211371,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,66.53,133.06,61.16,63.39,62.86,62.47,2.3538461538461557,1.0649911957739715,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,68.16,136.32,67.52,61.01,67.59,65.37333333333333,-2.6285714285714334,1.042626963083826,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,65.04,130.08,67.24,60.28,67.67,65.06333333333333,0.06153846153847116,0.9996413750704443,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,403.04,806.08,366.72,326.18,348.08,346.99333333333334,0.7600000000000051,1.1615208745605103,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,177.34,354.68,174.82,148.21,160.41,161.14666666666665,1.3371428571428592,1.100488168128413,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,45.52,136.56,44.43,41.52,47.1,44.35,1.1555555555555626,1.026381059751973,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,54.53,163.59,57.69,50.01,54.94,54.21333333333333,-0.8545454545454525,1.0058411214953271,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.46,76.38,24.71,22.69,23.57,23.656666666666666,1.8400000000000034,1.0762293927011415,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,2,41.1,82.2,36.67,34.76,41.66,37.696666666666665,2.7500000000000036,1.0902820762224776,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,145.58,436.74,136.46,145.07,134.68,138.73666666666665,-2.9466666666666583,1.0493260613632542,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,805.81,2417.43,736.39,712.95,770.16,739.8333333333334,-2.914457831325308,1.0891777427348501,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,96.36,192.72,97.53,85.38,92.72,91.87666666666667,1.4315789473684206,1.0487973007292384,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,68.5,137.0,67.34,65.96,68.51,67.27,-2.142857142857143,1.0182845250483128,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,111.67,223.34,110.54,99.46,117.28,109.09333333333332,1.5181818181818196,1.023618919579565,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,81.28,162.56,76.27,75.6,78.92,76.93,1.6000000000000014,1.0565449109580136,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,4,132.7,530.8,128.33,107.68,119.12,118.37666666666667,2.076923076923068,1.1209979444147213,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,19.99,19.99,19.8,18.97,20.26,19.676666666666666,-0.050000000000007816,1.0159241063865831,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.11,34.11,33.83,33.56,37.22,34.87,-2.5428571428571445,0.9782047605391454,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-15,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,48.7,48.7,46.67,45.57,49.44,47.22666666666667,-2.5999999999999943,1.0311970638057595,2021,11,15,0,0,46,4,0,0,0,0,0,1
2021-11-16,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,113.96,1253.56,81.44,108.98,95.01,95.14333333333333,-0.904347826086962,1.1977717829240093,2021,11,16,1,0,46,4,0,0,0,0,0,1
2021-11-16,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,10,138.63,1386.3,112.9,110.15,120.83,114.62666666666667,2.6888888888888856,1.209404443410492,2021,11,16,1,0,46,4,0,0,0,0,0,1
2021-11-16,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,82.82,248.46,89.86,80.38,87.46,85.89999999999999,-2.564705882352949,0.9641443538998836,2021,11,16,1,0,46,4,0,0,0,0,0,1
2021-11-16,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,74.1,222.3,70.66,67.97,77.49,72.04,-1.2000000000000077,1.0285952248750692,2021,11,16,1,0,46,4,0,0,0,0,0,1
2021-11-16,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,34.11,102.33,35.75,32.89,35.65,34.76333333333333,-2.5428571428571445,0.9812062517978715,2021,11,16,1,0,46,4,0,0,0,0,0,1
2021-11-16,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,65.81,131.62,61.82,57.92,65.78,61.84,1.2461538461538497,1.0641979301423028,2021,11,16,1,0,46,4,0,0,0,0,0,1
2021-11-16,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,68.11,136.22,71.09,64.62,67.1,67.60333333333334,-2.7000000000000006,1.0074946994724125,2021,11,16,1,0,46,4,0,0,0,0,0,1
2021-11-16,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,64.2,128.4,71.31,61.99,63.32,65.54,-1.2307692307692264,0.9795544705523344,2021,11,16,1,0,46,4,0,0,0,0,0,1
2021-11-16,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,393.58,787.16,368.06,334.93,349.74,350.91,-1.605000000000004,1.121598130574791,2021,11,16,1,0,46,4,0,0,0,0,0,1
2021-11-16,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,179.51,359.02,173.8,149.85,161.77,161.80666666666664,2.5771428571428516,1.1094104074821804,2021,11,16,1,0,46,4,0,0,0,0,0,1
2021-11-16,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,44.74,134.22,47.53,40.9,46.41,44.946666666666665,-0.5777777777777733,0.9954019578760013,2021,11,16,1,0,46,4,0,0,0,0,0,1
2021-11-16,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,54.92,164.76,52.53,51.77,53.04,52.446666666666665,-0.14545454545454234,1.047159018685649,2021,11,16,1,0,46,4,0,0,0,0,0,1
2021-11-16,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.59,73.77,23.44,22.29,24.84,23.523333333333337,-1.6400000000000006,1.0453450474705963,2021,11,16,1,0,46,4,0,0,0,0,0,1
2021-11-16,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.25,120.75,43.0,37.95,40.85,40.6,0.625,0.9913793103448275,2021,11,16,1,0,46,4,0,0,0,0,0,1
2021-11-16,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,148.72,446.16,133.99,145.46,133.1,137.51666666666668,-0.853333333333334,1.0814689128590473,2021,11,16,1,0,46,4,0,0,0,0,0,1
2021-11-16,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,849.36,2548.08,749.85,727.54,777.39,751.5933333333332,2.3325301204819295,1.1300792095015924,2021,11,16,1,0,46,4,0,0,0,0,0,1
